ID,Class
281,1
282,0
283,0
284,0
285,1
286,0
287,1
288,0
289,1
290,0
291,0
292,0
293,0
294,1
295,1
296,0
297,0
298,0
299,1
300,0
301,0
302,0
303,0
304,1
305,1
306,0
307,0
308,1
309,0
310,0
311,0
312,1
313,0
314,0
315,1
316,0
317,0
318,1
319,0
320,0
321,1
322,0
323,0
324,0
325,0
326,1
327,1
328,1
329,1
330,0
331,0
332,0
333,1
334,0
335,1
336,0
337,1
338,1
339,0
340,0
341,1
342,1
343,0
344,0
345,0
346,1
347,0
348,1
349,1
350,0
351,0
352,0
353,1
354,1
355,1
356,0
357,1
358,0
359,1
360,1
361,1
362,0
363,0
364,0
365,0
366,0
367,1
368,0
369,0
370,0
371,1
372,1
373,1
374,1
375,0
376,0
377,0
378,0
379,0
380,0
381,1
382,0
383,1
384,0
385,1
386,1
387,0
388,0
389,0
390,0
391,0
392,0
393,1
394,0
395,0
396,1
397,0
398,1
399,1
400,0
401,0
402,0
403,1
404,0
405,0
406,1
407,0
408,0
409,0
410,0
411,0
412,0
413,1
414,1
415,0
416,1
417,0
418,0
419,0
420,1
421,1
422,0
423,0
424,0
425,0
426,1
427,0
428,0
429,1
430,0
431,0
432,1
433,0
434,0
435,0
436,1
437,0
438,0
439,1
440,0
441,0
442,0
443,0
444,1
445,0
446,1
447,0
448,0
449,1
450,0
451,1
452,0
453,1
454,1
455,0
456,0
457,0
458,1
459,0
460,0
461,1
462,0
463,0
464,1
465,0
466,0
467,1
468,0
469,1
470,0
471,1
472,1
473,1
474,0
475,0
476,1
477,1
478,0
479,0
480,0
481,0
482,1
483,0
484,1
485,1
486,0
487,0
488,0
489,1
490,0
491,1
492,1
493,0
494,1
495,0
496,0
497,1
498,0
499,0
500,1
501,0
502,0
503,1
504,1
505,1
506,0
507,1
508,0
509,0
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,0
518,0
519,1
520,0
521,0
522,0
523,1
524,0
525,0
526,1
527,1
528,1
529,0
530,0
531,0
532,1
533,0
534,0
535,0
536,0
537,0
538,1
539,0
540,1
541,1
542,0
543,0
544,0
545,1
546,1
547,0
548,0
549,1
550,1
551,0
552,1
553,1
554,0
555,1
556,0
557,1
558,0
559,0
560,0
561,0
562,0
563,1
564,0
565,0
566,1
567,0
568,1
569,1
570,1
571,1
572,1
573,0
574,0
575,1
576,1
577,1
578,0
579,1
580,0
581,1
582,0
583,1
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,1
596,0
597,0
598,1
599,1
600,0
601,1
602,0
603,0
604,1
605,1
606,0
607,1
608,0
609,1
610,0
611,0
612,1
613,0
614,1
615,0
616,1
617,0
618,1
619,0
620,0
621,0
622,0
623,1
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,1
632,0
633,1
634,0
635,0
636,0
637,1
638,0
639,1
640,0
641,0
642,0
643,0
644,1
645,0
646,0
647,1
648,0
649,1
650,1
651,0
652,0
653,0
654,1
655,0
656,0
657,0
658,0
659,0
660,1
661,0
662,1
663,1
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,1
672,0
673,0
674,0
675,1
676,0
677,1
678,1
679,1
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,1
688,1
689,1
690,1
691,0
692,1
693,0
694,0
695,0
696,0
697,1
698,0
699,0
700,1
701,0
702,1
703,0
704,0
705,1
706,1
707,1
708,0
709,0
710,0
711,0
712,0
713,1
714,0
715,0
716,0
717,1
718,1
719,1
720,0
721,0
722,0
723,0
724,1
725,0
726,0
727,1
728,0
729,1
730,0
731,1
732,0
733,0
734,0
735,0
736,1
737,0
738,1
739,1
740,0
741,0
742,1
743,0
744,0
745,1
746,1
747,0
748,1
749,1
750,0
751,0
752,0
753,1
754,0
755,1
756,0
757,1
758,0
759,0
760,1
761,1
762,1
763,0
764,0
765,0
766,0
767,0
768,1
769,0
770,0
771,0
772,0
773,1
774,0
775,0
776,0
777,1
778,1
779,0
780,1
781,1
782,0
783,1
784,1
785,1
786,1
787,0
788,0
789,0
790,0
791,1
792,0
793,0
794,0
795,1
796,0
797,1
798,0
799,1
800,1
801,0
802,1
803,0
804,0
805,1
806,1
807,1
808,1
809,1
810,0
811,0
812,1
813,0
814,1
815,0
816,0
817,1
818,0
819,1
820,0
821,0
822,1
823,0
824,1
825,0
826,1
827,1
828,0
829,0
830,0
831,0
832,1
833,0
834,0
835,0
836,0
837,0
838,0
839,1
840,1
841,0
842,0
843,0
844,1
845,0
846,1
847,1
848,0
849,1
850,0
851,1
852,1
853,0
854,0
855,0
856,0
857,0
858,1
859,0
860,0
861,0
862,0
863,0
864,1
865,0
866,1
867,1
868,1
869,1
870,0
871,0
872,0
873,1
874,1
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,1
883,0
884,0
885,0
886,0
887,0
888,1
889,1
890,1
891,0
892,1
893,0
894,0
895,1
896,0
897,0
898,1
899,0
900,1
901,1
902,1
903,0
904,0
905,1
906,1
907,0
908,0
909,0
910,1
911,1
912,1
913,0
914,1
915,0
916,0
917,0
918,0
919,0
920,0
921,1
922,0
923,0
924,0
925,1
926,0
927,0
928,1
929,0
930,0
931,1
932,0
933,0
934,1
935,1
936,0
937,0
938,1
939,0
940,1
941,0
942,1
943,0
944,1
945,0
946,1
947,0
948,0
949,1
950,1
951,1
952,1
953,0
954,0
955,1
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,1
966,0
967,1
968,0
969,0
970,1
971,0
972,0
973,0
974,1
975,1
976,0
977,0
978,1
979,1
980,0
981,0
982,1
983,1
984,0
985,1
986,1
987,0
988,0
989,1
990,1
991,0
992,1
993,0
994,0
995,1
996,0
997,1
998,0
999,1
1000,0
1001,0
1002,1
1003,0
1004,0
1005,1
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,0
1013,1
1014,1
1015,0
1016,0
1017,1
1018,0
1019,0
1020,0
1021,1
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,1
1029,0
1030,1
1031,0
1032,1
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,1
1040,1
1041,0
1042,1
1043,0
1044,0
1045,1
1046,1
1047,1
1048,1
1049,0
1050,0
1051,0
1052,0
1053,0
1054,1
1055,0
1056,0
1057,1
1058,1
1059,1
1060,1
1061,0
1062,0
1063,1
1064,1
1065,0
1066,1
1067,1
1068,1
1069,1
1070,1
1071,0
1072,0
1073,0
1074,1
1075,0
1076,0
1077,1
1078,0
1079,1
1080,0
1081,0
1082,1
1083,1
1084,0
1085,1
1086,0
1087,0
1088,0
1089,0
1090,0
1091,1
1092,1
1093,0
1094,0
1095,1
1096,0
1097,1
1098,0
1099,1
1100,0
1101,1
1102,1
1103,0
1104,0
1105,1
1106,1
1107,0
1108,0
1109,0
1110,0
1111,1
1112,1
1113,0
1114,1
1115,0
1116,0
1117,1
1118,0
1119,0
1120,1
1121,1
1122,1
1123,1
1124,0
1125,0
1126,1
1127,1
1128,1
1129,0
1130,0
1131,1
1132,1
1133,0
1134,1
1135,1
1136,0
1137,0
1138,1
1139,0
1140,0
1141,0
1142,1
1143,0
1144,1
1145,0
1146,0
1147,1
1148,1
1149,1
1150,0
1151,1
1152,1
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,1
1162,1
1163,0
1164,0
1165,1
1166,0
1167,0
1168,0
1169,0
1170,0
1171,1
1172,0
1173,0
1174,0
1175,1
1176,0
1177,0
1178,0
1179,1
1180,1
1181,0
1182,0
1183,1
1184,1
1185,1
1186,0
1187,0
1188,0
1189,0
1190,0
1191,1
1192,0
1193,0
1194,0
1195,1
1196,1
1197,0
1198,1
1199,1
1200,0
1201,0
1202,1
1203,0
1204,0
1205,1
1206,1
1207,0
1208,1
1209,0
1210,1
1211,0
1212,0
1213,1
1214,1
1215,1
1216,0
1217,1
1218,0
1219,1
1220,1
1221,0
1222,0
1223,0
1224,1
1225,0
1226,0
1227,1
1228,0
1229,1
1230,1
1231,0
1232,0
1233,0
1234,0
1235,1
1236,1
1237,0
1238,1
1239,1
1240,0
1241,0
1242,0
1243,0
1244,1
1245,1
1246,0
1247,1
1248,1
1249,0
1250,0
1251,1
1252,0
1253,1
1254,1
1255,0
1256,1
1257,1
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,1
1267,0
1268,1
1269,0
1270,0
1271,1
1272,0
1273,1
1274,1
1275,0
1276,0
1277,1
1278,1
1279,0
1280,1
1281,1
1282,0
1283,1
1284,0
1285,1
1286,0
1287,0
1288,0
1289,1
1290,1
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,1
1309,0
1310,1
1311,0
1312,0
1313,1
1314,0
1315,0
1316,1
1317,1
1318,0
1319,1
1320,0
1321,1
1322,0
1323,0
1324,1
1325,1
1326,0
1327,1
1328,1
1329,1
1330,0
1331,0
1332,1
1333,1
1334,0
1335,0
1336,0
1337,1
1338,1
1339,0
1340,0
1341,0
1342,0
1343,1
1344,1
1345,1
1346,0
1347,0
1348,0
1349,1
1350,1
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,1
1358,1
1359,0
1360,1
1361,0
1362,1
1363,0
1364,0
1365,0
1366,1
1367,0
1368,0
1369,0
1370,1
1371,1
1372,0
1373,1
1374,0
1375,0
1376,0
1377,1
1378,0
1379,1
1380,1
1381,1
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,1
1391,0
1392,0
1393,1
1394,0
1395,1
1396,0
1397,0
1398,0
1399,0
1400,1
1401,0
1402,0
1403,0
1404,1
1405,0
1406,0
1407,0
1408,1
1409,0
1410,1
1411,0
1412,1
1413,0
1414,1
1415,1
1416,0
1417,1
1418,0
1419,1
1420,1
1421,0
1422,0
1423,1
1424,0
1425,0
1426,0
1427,1
1428,0
1429,0
1430,0
1431,0
1432,1
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,1
1443,0
1444,1
1445,1
1446,0
1447,0
1448,1
1449,0
1450,1
1451,1
1452,1
1453,0
1454,0
1455,1
1456,0
1457,1
1458,0
1459,0
1460,1
1461,0
1462,0
1463,1
1464,1
1465,0
1466,0
1467,1
1468,0
1469,0
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,0
1478,0
1479,0
1480,0
1481,0
1482,1
1483,0
1484,0
1485,1
1486,0
1487,0
1488,0
1489,0
1490,0
1491,1
1492,0
1493,0
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,1
1508,1
1509,0
1510,1
1511,0
1512,0
1513,0
1514,0
1515,1
1516,1
1517,0
1518,0
1519,1
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,1
1529,0
1530,1
1531,1
1532,1
1533,1
1534,0
1535,1
1536,0
1537,1
1538,1
1539,1
1540,0
1541,0
1542,0
1543,0
1544,1
1545,1
1546,0
1547,1
1548,0
1549,1
1550,1
1551,0
1552,0
1553,1
1554,0
1555,0
1556,0
1557,1
1558,0
1559,1
1560,0
1561,0
1562,0
1563,0
1564,1
1565,1
1566,0
1567,0
1568,1
1569,0
1570,1
1571,0
1572,1
1573,0
1574,1
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,1
1583,0
1584,1
1585,0
1586,0
1587,1
1588,1
1589,0
1590,0
1591,0
1592,0
1593,0
1594,1
1595,0
1596,0
1597,1
1598,1
1599,1
1600,1
1601,0
1602,0
1603,0
1604,0
1605,1
1606,0
1607,0
1608,0
1609,0
1610,0
1611,1
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,1
1623,1
1624,0
1625,0
1626,1
1627,1
1628,0
1629,1
1630,0
1631,0
1632,1
1633,0
1634,0
1635,1
1636,1
1637,0
1638,1
1639,1
1640,0
1641,0
1642,0
1643,0
1644,1
1645,0
1646,1
1647,0
1648,1
1649,0
1650,1
1651,1
1652,1
1653,1
1654,0
1655,1
1656,1
1657,1
1658,0
1659,1
1660,0
1661,1
1662,0
1663,1
1664,1
1665,0
1666,1
1667,1
1668,1
1669,1
1670,0
1671,1
1672,0
1673,1
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,1
1683,0
1684,0
1685,0
1686,1
1687,0
1688,0
1689,1
1690,0
1691,0
1692,1
1693,1
1694,0
1695,0
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,0
1703,0
1704,0
1705,1
1706,1
1707,0
1708,0
1709,1
1710,1
1711,0
1712,0
1713,1
1714,0
1715,0
1716,1
1717,0
1718,1
1719,0
1720,0
1721,0
1722,0
1723,0
1724,1
1725,0
1726,1
1727,0
1728,0
1729,1
1730,1
1731,1
1732,1
1733,0
1734,1
1735,0
1736,1
1737,1
1738,1
1739,0
1740,1
1741,1
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,1
1750,0
1751,1
1752,0
1753,1
1754,0
1755,0
1756,1
1757,0
1758,0
1759,1
1760,1
1761,0
1762,0
1763,0
1764,1
1765,1
1766,0
1767,0
1768,0
1769,1
1770,0
1771,1
1772,0
1773,1
1774,0
1775,0
1776,1
1777,0
1778,0
1779,1
1780,0
1781,1
1782,0
1783,1
1784,1
1785,0
1786,1
1787,1
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,1
1798,0
1799,1
1800,0
1801,0
1802,1
1803,1
1804,0
1805,0
1806,0
1807,0
1808,0
1809,1
1810,0
1811,0
1812,1
1813,1
1814,1
1815,1
1816,0
1817,0
1818,1
1819,0
1820,1
1821,1
1822,0
1823,0
1824,1
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,1
1832,0
1833,1
1834,1
1835,1
1836,1
1837,1
1838,0
1839,1
1840,0
1841,1
1842,1
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,1
1850,0
1851,0
1852,0
1853,1
1854,1
1855,0
1856,1
1857,0
1858,0
1859,1
1860,0
1861,0
1862,0
1863,0
1864,1
1865,0
1866,0
1867,1
1868,0
1869,0
1870,0
1871,0
1872,1
1873,1
1874,1
1875,1
1876,0
1877,0
1878,0
1879,0
1880,0
1881,1
1882,0
1883,0
1884,0
1885,0
1886,1
1887,0
1888,1
1889,1
1890,1
1891,0
1892,0
1893,1
1894,0
1895,0
1896,1
1897,0
1898,1
1899,1
1900,0
1901,0
1902,1
1903,0
1904,0
1905,1
1906,0
1907,1
1908,1
1909,0
1910,1
1911,0
1912,0
1913,1
1914,0
1915,0
1916,0
1917,0
1918,1
1919,1
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,1
1929,1
1930,1
1931,1
1932,0
1933,0
1934,0
1935,1
1936,1
1937,0
1938,0
1939,1
1940,1
1941,0
1942,0
1943,1
1944,1
1945,0
1946,1
1947,1
1948,1
1949,0
1950,1
1951,0
1952,1
1953,0
1954,0
1955,0
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,1
1963,1
1964,0
1965,0
1966,0
1967,0
1968,0
1969,1
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,1
1983,0
1984,0
1985,1
1986,1
1987,0
1988,0
1989,1
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,1
1997,0
1998,0
1999,1
2000,0
2001,0
2002,0
2003,1
2004,0
2005,0
2006,0
2007,1
2008,1
2009,0
2010,0
2011,1
2012,1
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,1
2022,1
2023,1
2024,1
2025,1
2026,0
2027,0
2028,1
2029,1
2030,1
2031,0
2032,1
2033,1
2034,0
2035,0
2036,0
2037,0
2038,1
2039,0
2040,0
2041,0
2042,1
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,1
2050,0
2051,0
2052,1
2053,0
2054,0
2055,1
2056,1
2057,0
2058,0
2059,0
2060,0
2061,0
2062,1
2063,1
2064,0
2065,1
2066,1
2067,0
2068,0
2069,0
2070,0
2071,0
2072,1
2073,1
2074,1
2075,0
2076,0
2077,0
2078,0
2079,0
2080,1
2081,1
2082,0
2083,1
2084,1
2085,0
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,0
2094,0
2095,1
2096,0
2097,0
2098,0
2099,0
2100,0
2101,1
2102,0
2103,0
2104,0
2105,0
2106,1
2107,0
2108,1
2109,1
2110,1
2111,0
2112,0
2113,1
2114,0
2115,1
2116,0
2117,1
2118,1
2119,1
2120,0
2121,1
2122,1
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,1
2130,0
2131,0
2132,0
2133,0
2134,0
2135,1
2136,1
2137,0
2138,0
2139,0
2140,0
2141,0
2142,1
2143,0
2144,0
2145,0
2146,1
2147,1
2148,1
2149,0
2150,1
2151,0
2152,1
2153,1
2154,1
2155,0
2156,0
2157,1
2158,1
2159,0
2160,1
2161,0
2162,0
2163,0
2164,1
2165,0
2166,1
2167,1
2168,1
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,1
2176,0
2177,0
2178,0
2179,1
2180,0
2181,0
2182,1
2183,0
2184,1
2185,1
2186,0
2187,1
2188,1
2189,1
2190,1
2191,0
2192,0
2193,0
2194,0
2195,0
2196,1
2197,1
2198,0
2199,1
2200,1
2201,1
2202,1
2203,1
2204,0
2205,1
2206,0
2207,0
2208,1
2209,0
2210,0
2211,1
2212,0
2213,1
2214,1
2215,0
2216,0
2217,0
2218,0
2219,1
2220,0
2221,0
2222,0
2223,0
2224,1
2225,0
2226,1
2227,1
2228,1
2229,0
2230,1
2231,0
2232,1
2233,0
2234,0
2235,0
2236,1
2237,1
2238,0
2239,0
2240,0
2241,0
2242,1
2243,1
2244,1
2245,0
2246,0
2247,1
2248,0
2249,0
2250,1
2251,1
2252,1
2253,0
2254,1
2255,0
2256,1
2257,1
2258,0
2259,1
2260,1
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,1
2271,1
2272,0
2273,0
2274,1
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,1
2285,0
2286,0
2287,1
2288,0
2289,0
2290,1
2291,0
2292,0
2293,1
2294,1
2295,1
2296,0
2297,1
2298,1
2299,0
2300,1
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,1
2310,1
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,1
2318,0
2319,0
2320,0
2321,1
2322,0
2323,1
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,1
2331,1
2332,1
2333,1
2334,0
2335,1
2336,0
2337,0
2338,0
2339,1
2340,1
2341,1
2342,0
2343,0
2344,0
2345,1
2346,1
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,1
2356,1
2357,0
2358,0
2359,0
2360,0
2361,1
2362,0
2363,0
2364,0
2365,1
2366,1
2367,1
2368,1
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,1
2376,0
2377,0
2378,0
2379,0
2380,0
2381,1
2382,1
2383,1
2384,0
2385,1
2386,0
2387,0
2388,1
2389,0
2390,0
2391,0
2392,0
2393,1
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,1
2403,0
2404,1
2405,1
2406,0
2407,0
2408,0
2409,1
2410,0
2411,0
2412,0
2413,1
2414,1
2415,0
2416,1
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,1
2426,1
2427,1
2428,1
2429,0
2430,1
2431,1
2432,1
2433,1
2434,1
2435,0
2436,0
2437,0
2438,0
2439,1
2440,1
2441,0
2442,0
2443,1
2444,0
2445,0
2446,0
2447,1
2448,1
2449,1
2450,1
2451,1
2452,0
2453,0
2454,1
2455,0
2456,0
2457,1
2458,1
2459,0
2460,1
2461,1
2462,0
2463,0
2464,1
2465,0
2466,0
2467,0
2468,0
2469,0
2470,1
2471,1
2472,0
2473,0
2474,1
2475,0
2476,1
2477,0
2478,0
2479,0
2480,0
2481,0
2482,1
2483,0
2484,0
2485,0
2486,1
2487,0
2488,0
2489,1
2490,1
2491,1
2492,0
2493,1
2494,1
2495,0
2496,1
2497,0
2498,0
2499,1
2500,1
2501,1
2502,0
2503,0
2504,0
2505,0
2506,1
2507,0
2508,0
2509,0
2510,1
2511,0
2512,1
2513,1
2514,0
2515,1
2516,1
2517,1
2518,1
2519,0
2520,0
2521,0
2522,0
2523,0
2524,1
2525,1
2526,0
2527,0
2528,0
2529,0
2530,1
2531,1
2532,0
2533,1
2534,0
2535,1
2536,0
2537,1
2538,1
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,1
2546,0
2547,0
2548,0
2549,0
2550,1
2551,1
2552,0
2553,1
2554,0
2555,0
2556,1
2557,0
2558,1
2559,1
2560,1
2561,0
2562,1
2563,0
2564,1
2565,0
2566,0
2567,0
2568,1
2569,1
2570,1
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,1
2579,1
2580,1
2581,0
2582,1
2583,0
2584,1
2585,1
2586,0
2587,1
2588,0
2589,0
2590,1
2591,0
2592,0
2593,0
2594,0
2595,0
2596,1
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2603,0
2604,0
2605,1
2606,1
2607,1
2608,0
2609,1
2610,0
2611,0
2612,0
2613,1
2614,0
2615,0
2616,0
2617,0
2618,1
2619,1
2620,0
2621,0
2622,1
2623,0
2624,0
2625,1
2626,1
2627,1
2628,0
2629,0
2630,0
2631,1
2632,1
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,1
2640,0
2641,1
2642,1
2643,0
2644,0
2645,0
2646,1
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,1
2658,1
2659,0
2660,0
2661,1
2662,0
2663,1
2664,1
2665,1
2666,1
2667,1
2668,1
2669,0
2670,1
2671,0
2672,1
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,1
2683,0
2684,0
2685,0
2686,1
2687,0
2688,0
2689,0
2690,1
2691,1
2692,1
2693,0
2694,1
2695,1
2696,0
2697,1
2698,0
2699,0
2700,1
2701,0
2702,1
2703,1
2704,1
2705,0
2706,0
2707,1
2708,0
2709,0
2710,1
2711,0
2712,1
2713,0
2714,0
2715,1
2716,0
2717,0
2718,0
2719,1
2720,0
2721,0
2722,0
2723,0
2724,1
2725,0
2726,1
2727,0
2728,0
2729,0
2730,0
2731,0
2732,1
2733,0
2734,1
2735,1
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,1
2746,0
2747,0
2748,0
2749,1
2750,1
2751,0
2752,1
2753,0
2754,0
2755,1
2756,1
2757,0
2758,0
2759,0
2760,1
2761,0
2762,1
2763,1
2764,1
2765,0
2766,1
2767,0
2768,1
2769,1
2770,0
2771,0
2772,1
2773,0
2774,0
2775,0
2776,1
2777,0
2778,1
2779,0
2780,0
2781,0
2782,0
2783,1
2784,1
2785,0
2786,0
2787,1
2788,0
2789,0
2790,0
2791,0
2792,1
2793,0
2794,0
2795,1
2796,1
2797,1
2798,0
2799,0
2800,1
2801,0
2802,1
2803,0
2804,0
2805,0
2806,1
2807,1
2808,1
2809,0
2810,1
2811,0
2812,1
2813,0
2814,1
2815,0
2816,1
2817,0
2818,1
2819,1
2820,1
2821,1
2822,0
2823,0
2824,0
2825,0
2826,0
2827,1
2828,0
2829,1
2830,0
2831,0
2832,1
2833,0
2834,0
2835,1
2836,1
2837,0
2838,0
2839,1
2840,0
2841,1
2842,0
2843,1
2844,0
2845,0
2846,1
2847,1
2848,0
2849,1
2850,0
2851,0
2852,0
2853,1
2854,0
2855,0
2856,1
2857,0
2858,0
2859,1
2860,1
2861,1
2862,1
2863,0
2864,0
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,0
2872,0
2873,0
2874,1
2875,0
2876,1
2877,0
2878,0
2879,1
2880,1
2881,1
2882,0
2883,0
2884,1
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,1
2893,0
2894,0
2895,0
2896,1
2897,0
2898,1
2899,1
2900,0
2901,0
2902,0
2903,1
2904,0
2905,1
2906,1
2907,0
2908,0
2909,1
2910,0
2911,0
2912,0
2913,1
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,1
2921,0
2922,0
2923,0
2924,0
2925,1
2926,0
2927,0
2928,0
2929,1
2930,0
2931,0
2932,1
2933,0
2934,1
2935,1
2936,0
2937,0
2938,0
2939,0
2940,0
2941,1
2942,1
2943,0
2944,0
2945,1
2946,0
2947,0
2948,0
2949,1
2950,1
2951,1
2952,0
2953,0
2954,0
2955,1
2956,0
2957,0
2958,0
2959,0
2960,1
2961,0
2962,0
2963,1
2964,0
2965,0
2966,0
2967,1
2968,0
2969,1
2970,1
2971,0
2972,1
2973,0
2974,0
2975,0
2976,1
2977,0
2978,0
2979,1
2980,0
2981,0
2982,1
2983,0
2984,0
2985,0
2986,0
2987,1
2988,0
2989,1
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
2996,1
2997,0
